document_id,source,instrument_type,reviewed,candidate_relationships,notes
e6db9563-7599-4104-b92b-1c4ec090da42,Revision of Guidelines for diversion of forest land for non forestry purpose under the forest _Conservation_ Act_ 1980 17.04.2018.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
e77462cf-eef8-451e-871d-9fb74e71b6db,Establishment of Keharani Biological Park _KBP_ in Alwar_ Rajasthan 23.11.25.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e7b04310-3b70-4267-8bab-29bb3860ee4e,Scenario in Forest Clearance-Adhiniyam 2023-Parivesh 2.0.docx,unknown,False,0,"Secondary explanatory material/manual; do not treat as a primary legal instrument. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e8365713-e66f-4b9f-8302-9ee651ba7946,EC-Standard Operating Procedure for Certified Compliance Report _CCR_.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
e8b97633-d3c2-47c7-a802-0eb5ffa5b0b5,421280635_23 june 2004.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
e958edd3-163d-4659-b5d5-0a556bbd139a,Clarification on the applicability of provisions CA 17.02.25.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
e9e60cba-0f87-4179-9195-1d6cb43e4804,THE WILD LIFE _PROTECTION_ AMENDMENT ACT_ 2002.pdf,amendment,False,1,"Instrument self-identification clause: the Wild Life (Protection) Amendment Act, 2002 Automated draft, not SME reviewed. No currentness or supersession conclusion."
ea14f7dd-74c5-456b-8eba-0274cbc53ef1,Clarification on the Guidelines given under the Handbook of the Forest _Conservation_ Act_ 1980 and general approval to micro hydel project 18.10.2019.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
ea4887c8-0bb5-4dbb-9b4e-02463bc20aba,Clarification on the site specificity of small public utilities 24.09.24.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
eb5e8d57-80e5-4323-b949-2357a75e7933,revision of para 4.4 -17.02.2011.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
ec0b9fd1-8592-4889-9fd3-03377a194fe9,Auto de-listing of proposal as per the provisions of guidelines given under the para 1.20 of the Handbook and subsequent procedure for their relisting 18.10.22.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 2 references have multiple target editions and remain unresolved; see the backfill review queue."
ed50e818-6210-4c2d-bd23-702275ea98cf,Zoo to be considered as a forestry activity 08.06.22.pdf,clarification,False,1,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
f1112592-6cc7-4be6-a31d-0cf73b0ccb8e,PROCES_1.PDF.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
f24f1ff9-d929-427b-941e-cd7487cddd1b,Lafarge Umiam Mining Pvt. Ltd. V. Union of India_ 2011 Supreme Court of India_ Judgment of 6 July 2011.pdf,judicial,False,3,"Court heading in opening excerpt; operative status still requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 12 references have multiple target editions and remain unresolved; see the backfill review queue."
f3879a29-e709-41b8-b2e3-d243370c3dc5,THE BIOLOGICAL DIVERSITY ACT_ 2002 AND BIOLOGICAL DIVERSITY RULES_ 2004.pdf,handbook,False,0,"Compilation containing multiple instruments; document label is not the authority of each excerpt. Automated draft, not SME reviewed. No currentness or supersession conclusion."
f4763029-5c67-4e48-afc9-dcd1ec38f13f,OFA_ 1972.pdf,act,False,1,"Instrument self-identification clause: the Orissa Forest Act, 1972 Automated draft, not SME reviewed. No currentness or supersession conclusion."
f4822e7e-5175-47da-a444-6651bc16896e,Clarification on the Guidelines issued dated 17.04.2018 for diversion of forest land for non-forestry purpose 07.06.2019.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
f4af0167-1940-4a93-b218-fed11d09dd08,fc-guidlines-2012.pdf,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
f6b49d18-29e1-4d1d-8149-7d529efd4a4f,Strengthening of Integrated Concurrent Monitoring and Evaluation System _i-CCMES_ or e-Green Watch 20.11.2020.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
f7d8049b-71fa-4615-8a3b-4ffd75b32636,Defining Dictionary meaning of Forest as contained in the order dated 12.12.1996 of Hon_ble Supreme Court 14.11.2019.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
f8395be9-479f-4b99-975d-dce7d02f1b45,Proposals seeking diversion of forest land for non-forestry purposes-clarification on selection of land for Compensatory afforestation_CA_ 02.04.2019.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
f871ce35-7fce-4c44-a5ca-973581e5c2c7,Appointed date of MMDR Amendment Act 2025.pdf,unknown,False,0,"Insufficient evidence for a reliable primary-instrument classification. Automated draft, not SME reviewed. No currentness or supersession conclusion."
f8b87a5e-e4ff-4668-bb34-743f8598df9f,Raising of compensatory afforestation inwaste lands of HP 21.02.24.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion."
f9fca2a8-ea60-4097-a8fa-dc8d535f67cf,PF Notification Circular.pdf,instruction,False,2,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion."
fc36613f-6612-45bb-884a-9e244058952f,Request for cutting and removing of already marked trees during Joint survey of Railway officials 09.06.2017.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 10 references have multiple target editions and remain unresolved; see the backfill review queue."
fc5b16c0-c1d5-4154-8d01-ba50f12a4611,Request from Ministry of Petroleum and Natural Gas_ Gol to introduce a separate category in the PARIVESH portal for Hydrocarbons projects 11.03.22.pdf,instruction,False,0,"Administrative correspondence; statutory authority requires review. Automated draft, not SME reviewed. No currentness or supersession conclusion. 1 references have multiple target editions and remain unresolved; see the backfill review queue."
fd4da3b9-2ec5-40d7-9fb8-e7767d7881e5,Clarification on drilling of shot holes for seismic surveys 03.05.2017.docx,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 3 references have multiple target editions and remain unresolved; see the backfill review queue."
fd93ecea-3584-43b1-92b1-7e4dac512f7b,Guidelines recorded as forest and mining proposes non-forest 09.03.2016.docx,guideline,False,0,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
fe07175e-51ab-44d2-a0be-11d074ca5b53,Guidelines for stipulating the norms for Survey and Investigation _Prospecting of ores_ on forest land 24.12.2018.pdf,guideline,False,1,"Ministry correspondence and guideline subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 5 references have multiple target editions and remain unresolved; see the backfill review queue."
feaca04f-0b8c-4186-a41a-cc74cde638ed,revision of para 4.4 dated 6.1.2011.pdf,clarification,False,0,"Ministry correspondence and clarification subject. Automated draft, not SME reviewed. No currentness or supersession conclusion. 4 references have multiple target editions and remain unresolved; see the backfill review queue."
